id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
527,110832,7878,2013-09-20 00:00:00,52,Balanced,,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover
528,110832,7878,2014-09-19 00:00:00,52,Balanced,62,Normal,37,Mixed,Organised,67,Risky,68,Lots,52,Normal,Organised,49,Medium,45,Press,64,Normal,Cover
529,110832,7878,2015-09-10 00:00:00,57,Balanced,50,Normal,59,Mixed,Organised,61,Normal,63,Normal,51,Normal,Organised,48,Medium,45,Press,62,Normal,Cover
530,322,9956,2010-02-22 00:00:00,30,Slow,,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,40,Medium,60,Press,60,Normal,Cover
531,322,9956,2011-02-22 00:00:00,67,Fast,,Little,53,Mixed,Organised,55,Normal,66,Normal,63,Normal,Organised,43,Medium,48,Press,62,Normal,Cover
532,322,9956,2012-02-22 00:00:00,50,Balanced,,Little,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover
533,322,9956,2013-09-20 00:00:00,50,Balanced,,Little,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover
534,322,9956,2014-09-19 00:00:00,50,Balanced,60,Normal,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover
535,322,9956,2015-09-10 00:00:00,50,Balanced,60,Normal,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover
536,1805,9855,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,65,Normal,60,Normal,70,Lots,Organised,70,High,55,Press,70,Wide,Cover
537,1805,9855,2011-02-22 00:00:00,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
538,165,8357,2010-02-22 00:00:00,55,Balanced,,Little,45,Mixed,Organised,30,Safe,70,Lots,70,Lots,Organised,40,Medium,55,Press,60,Normal,Cover
539,165,8357,2011-02-22 00:00:00,59,Balanced,,Little,40,Mixed,Organised,56,Normal,54,Normal,48,Normal,Organised,59,Medium,46,Press,53,Normal,Cover
540,165,8357,2012-02-22 00:00:00,68,Fast,,Little,45,Mixed,Organised,54,Normal,44,Normal,43,Normal,Organised,48,Medium,56,Press,66,Normal,Cover
541,165,8357,2013-09-20 00:00:00,57,Balanced,,Little,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,36,Medium,56,Press,33,Narrow,Cover
542,165,8357,2014-09-19 00:00:00,66,Balanced,60,Normal,38,Mixed,Organised,56,Normal,40,Normal,52,Normal,Organised,49,Medium,48,Press,62,Normal,Cover
543,165,8357,2015-09-10 00:00:00,54,Balanced,60,Normal,53,Mixed,Organised,54,Normal,49,Normal,46,Normal,Organised,48,Medium,56,Press,66,Normal,Cover
544,62,9747,2010-02-22 00:00:00,35,Balanced,,Little,30,Short,Organised,45,Normal,55,Normal,70,Lots,Organised,30,Deep,65,Press,30,Narrow,Offside Trap
545,62,9747,2012-02-22 00:00:00,52,Balanced,,Little,48,Mixed,Organised,53,Normal,49,Normal,48,Normal,Organised,33,Deep,43,Press,49,Normal,Cover
546,62,9747,2013-09-20 00:00:00,52,Balanced,,Little,48,Mixed,Organised,53,Normal,49,Normal,59,Normal,Organised,46,Medium,43,Press,49,Normal,Cover
547,62,9747,2014-09-19 00:00:00,63,Balanced,58,Normal,48,Mixed,Organised,53,Normal,49,Normal,48,Normal,Organised,43,Medium,47,Press,49,Normal,Cover
548,62,9747,2015-09-10 00:00:00,63,Balanced,37,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover
549,28,9790,2010-02-22 00:00:00,70,Fast,,Little,60,Mixed,Organised,70,Risky,60,Normal,70,Lots,Organised,70,High,45,Press,60,Normal,Cover
550,28,9790,2011-02-22 00:00:00,52,Balanced,,Little,29,Short,Organised,61,Normal,58,Normal,54,Normal,Organised,60,Medium,55,Press,52,Normal,Cover
551,28,9790,2012-02-22 00:00:00,46,Balanced,,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover
552,28,9790,2013-09-20 00:00:00,34,Balanced,,Little,38,Mixed,Organised,34,Normal,59,Normal,48,Normal,Organised,45,Medium,35,Press,58,Normal,Cover
553,28,9790,2014-09-19 00:00:00,45,Balanced,61,Normal,58,Mixed,Organised,60,Normal,73,Lots,62,Normal,Organised,45,Medium,32,Contain,63,Normal,Cover
554,28,9790,2015-09-10 00:00:00,42,Balanced,56,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover
555,184,8429,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,60,Medium,65,Press,70,Wide,Cover
556,184,8429,2011-02-22 00:00:00,66,Balanced,,Little,52,Mixed,Organised,52,Normal,53,Normal,34,Normal,Organised,46,Medium,47,Press,52,Normal,Cover
557,184,8429,2015-09-10 00:00:00,48,Balanced,48,Normal,47,Mixed,Free Form,73,Risky,53,Normal,71,Lots,Organised,55,Medium,48,Press,52,Normal,Cover
558,485,9904,2010-02-22 00:00:00,55,Balanced,,Little,70,Long,Organised,65,Normal,45,Normal,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
559,485,9904,2011-02-22 00:00:00,55,Balanced,,Little,56,Mixed,Organised,55,Normal,43,Normal,53,Normal,Organised,39,Medium,37,Press,53,Normal,Cover
560,485,9904,2012-02-22 00:00:00,65,Balanced,,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover
561,485,9904,2013-09-20 00:00:00,78,Fast,,Little,58,Mixed,Organised,66,Normal,39,Normal,41,Normal,Organised,39,Medium,48,Press,47,Normal,Cover
562,485,9904,2014-09-19 00:00:00,48,Balanced,55,Normal,38,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,37,Medium,48,Press,56,Normal,Cover
563,485,9904,2015-09-10 00:00:00,48,Balanced,55,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover
564,80,9860,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
565,80,9860,2011-02-22 00:00:00,66,Balanced,,Little,53,Mixed,Organised,53,Normal,68,Lots,66,Normal,Organised,56,Medium,68,Double,66,Normal,Cover
566,80,9860,2012-02-22 00:00:00,55,Balanced,,Little,62,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,50,Medium,52,Press,57,Normal,Cover
567,80,9860,2013-09-20 00:00:00,52,Balanced,,Little,53,Mixed,Organised,59,Normal,60,Normal,64,Normal,Organised,52,Medium,53,Press,57,Normal,Cover
568,80,9860,2014-09-19 00:00:00,55,Balanced,51,Normal,62,Mixed,Organised,55,Normal,61,Normal,60,Normal,Organised,49,Medium,52,Press,57,Normal,Cover
569,100634,9791,2010-02-22 00:00:00,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
570,100634,9791,2011-02-22 00:00:00,69,Fast,,Little,45,Mixed,Organised,40,Normal,70,Lots,45,Normal,Organised,36,Medium,66,Press,34,Normal,Cover
571,100634,9791,2012-02-22 00:00:00,43,Balanced,,Little,27,Short,Organised,55,Normal,58,Normal,60,Normal,Organised,33,Deep,43,Press,47,Normal,Cover
572,100634,9791,2013-09-20 00:00:00,39,Balanced,,Little,32,Short,Organised,40,Normal,42,Normal,66,Normal,Free Form,47,Medium,43,Press,47,Normal,Cover
573,100634,9791,2014-09-19 00:00:00,46,Balanced,55,Normal,32,Short,Organised,48,Normal,58,Normal,59,Normal,Organised,60,Medium,62,Press,47,Normal,Cover
574,100634,9791,2015-09-10 00:00:00,50,Balanced,36,Normal,61,Mixed,Organised,48,Normal,58,Normal,59,Normal,Organised,60,Medium,62,Press,47,Normal,Cover
575,100879,10278,2010-02-22 00:00:00,40,Balanced,,Little,30,Short,Organised,50,Normal,35,Normal,70,Lots,Organised,35,Medium,35,Press,50,Normal,Cover
576,100879,10278,2011-02-22 00:00:00,54,Balanced,,Little,55,Mixed,Organised,53,Normal,40,Normal,59,Normal,Organised,48,Medium,58,Press,53,Normal,Cover
577,100879,10278,2012-02-22 00:00:00,53,Balanced,,Little,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover
578,100879,10278,2013-09-20 00:00:00,53,Balanced,,Little,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover
579,100879,10278,2014-09-19 00:00:00,53,Balanced,47,Normal,54,Mixed,Organised,60,Normal,58,Normal,60,Normal,Organised,50,Medium,52,Press,58,Normal,Cover
580,166,8177,2010-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Organised,45,Normal,55,Normal,55,Normal,Organised,55,Medium,30,Contain,55,Normal,Cover
581,166,8177,2011-02-22 00:00:00,59,Balanced,,Little,43,Mixed,Organised,56,Normal,50,Normal,66,Normal,Organised,50,Medium,43,Press,55,Normal,Cover
582,166,8177,2012-02-22 00:00:00,48,Balanced,,Little,45,Mixed,Organised,45,Normal,51,Normal,46,Normal,Organised,50,Medium,50,Press,55,Normal,Cover
583,166,8177,2013-09-20 00:00:00,40,Balanced,,Little,55,Mixed,Organised,63,Normal,46,Normal,63,Normal,Organised,50,Medium,38,Press,55,Normal,Cover
584,166,8177,2014-09-19 00:00:00,68,Fast,52,Normal,55,Mixed,Organised,51,Normal,59,Normal,59,Normal,Organised,41,Medium,60,Press,51,Normal,Cover
585,166,8177,2015-09-10 00:00:00,47,Balanced,44,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover
586,81,10251,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,60,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
587,81,10251,2011-02-22 00:00:00,48,Balanced,,Little,51,Mixed,Organised,52,Normal,64,Normal,52,Normal,Organised,47,Medium,47,Press,51,Normal,Cover
588,81,10251,2012-02-22 00:00:00,55,Balanced,,Little,44,Mixed,Organised,46,Normal,48,Normal,44,Normal,Organised,42,Medium,40,Press,40,Normal,Cover
589,81,10251,2013-09-20 00:00:00,60,Balanced,,Little,46,Mixed,Organised,58,Normal,48,Normal,44,Normal,Organised,47,Medium,46,Press,60,Normal,Cover
590,81,10251,2014-09-19 00:00:00,55,Balanced,49,Normal,44,Mixed,Organised,47,Normal,43,Normal,49,Normal,Organised,43,Medium,41,Press,40,Normal,Cover
591,10029,8226,2010-02-22 00:00:00,70,Fast,,Little,30,Short,Organised,70,Risky,55,Normal,55,Normal,Organised,65,Medium,70,Double,65,Normal,Offside Trap
592,10029,8226,2011-02-22 00:00:00,75,Fast,,Little,35,Mixed,Organised,72,Risky,51,Normal,68,Lots,Free Form,68,High,50,Press,52,Normal,Cover
593,10029,8226,2012-02-22 00:00:00,61,Balanced,,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover
594,10029,8226,2013-09-20 00:00:00,32,Slow,,Little,53,Mixed,Organised,36,Normal,62,Normal,64,Normal,Organised,47,Medium,52,Press,45,Normal,Cover
595,10029,8226,2014-09-19 00:00:00,68,Fast,49,Normal,63,Mixed,Organised,68,Risky,38,Normal,55,Normal,Free Form,56,Medium,57,Press,54,Normal,Cover
596,10029,8226,2015-09-10 00:00:00,69,Fast,49,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover
597,1952,8667,2010-02-22 00:00:00,65,Balanced,,Little,60,Mixed,Organised,70,Risky,70,Lots,55,Normal,Organised,70,High,70,Double,70,Wide,Cover
598,1952,8667,2011-02-22 00:00:00,49,Balanced,,Little,52,Mixed,Organised,64,Normal,64,Normal,37,Normal,Organised,46,Medium,46,Press,67,Wide,Cover
599,1952,8667,2012-02-22 00:00:00,61,Balanced,,Little,48,Mixed,Organised,38,Normal,60,Normal,54,Normal,Organised,38,Medium,42,Press,46,Normal,Cover
600,1952,8667,2013-09-20 00:00:00,63,Balanced,,Little,48,Mixed,Organised,38,Normal,60,Normal,54,Normal,Organised,34,Medium,37,Press,46,Normal,Cover
601,1952,8667,2014-09-19 00:00:00,56,Balanced,35,Normal,51,Mixed,Organised,54,Normal,60,Normal,48,Normal,Organised,38,Medium,37,Press,46,Normal,Cover
602,1952,8667,2015-09-10 00:00:00,56,Balanced,40,Normal,55,Mixed,Organised,54,Normal,49,Normal,56,Normal,Organised,38,Medium,37,Press,46,Normal,Cover
603,111239,8234,2011-02-22 00:00:00,47,Balanced,,Little,54,Mixed,Organised,54,Normal,51,Normal,46,Normal,Organised,37,Medium,50,Press,53,Normal,Cover
604,111239,8234,2012-02-22 00:00:00,55,Balanced,,Little,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,33,Deep,42,Press,49,Normal,Cover
605,111239,8234,2013-09-20 00:00:00,55,Balanced,,Little,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,33,Deep,42,Press,49,Normal,Cover
606,111239,8234,2014-09-19 00:00:00,54,Balanced,59,Normal,47,Mixed,Organised,53,Normal,33,Little,52,Normal,Organised,42,Medium,36,Press,49,Normal,Cover
607,111239,8234,2015-09-10 00:00:00,55,Balanced,51,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover
608,44,8636,2010-02-22 00:00:00,55,Balanced,,Little,55,Mixed,Free Form,50,Normal,55,Normal,70,Lots,Organised,50,Medium,60,Press,55,Normal,Cover
609,44,8636,2011-02-22 00:00:00,55,Balanced,,Little,50,Mixed,Free Form,50,Normal,55,Normal,65,Normal,Organised,50,Medium,60,Press,55,Normal,Cover
610,44,8636,2012-02-22 00:00:00,45,Balanced,,Little,50,Mixed,Organised,65,Normal,50,Normal,65,Normal,Organised,35,Medium,55,Press,35,Normal,Cover
611,44,8636,2013-09-20 00:00:00,67,Fast,,Little,67,Long,Organised,68,Risky,52,Normal,66,Normal,Free Form,36,Medium,57,Press,38,Normal,Cover
612,44,8636,2014-09-19 00:00:00,67,Fast,48,Normal,67,Long,Organised,68,Risky,69,Lots,66,Normal,Organised,23,Deep,57,Press,34,Normal,Cover
613,44,8636,2015-09-10 00:00:00,58,Balanced,69,Lots,54,Mixed,Organised,56,Normal,60,Normal,53,Normal,Organised,47,Medium,49,Press,63,Normal,Cover
614,620,8066,2011-02-22 00:00:00,36,Balanced,,Little,67,Long,Organised,66,Normal,37,Normal,51,Normal,Organised,37,Medium,57,Press,36,Normal,Cover
615,620,8066,2012-02-22 00:00:00,61,Balanced,,Little,59,Mixed,Organised,48,Normal,52,Normal,54,Normal,Organised,40,Medium,40,Press,46,Normal,Cover
616,620,8066,2013-09-20 00:00:00,35,Balanced,,Little,54,Mixed,Organised,56,Normal,54,Normal,61,Normal,Organised,47,Medium,46,Press,46,Normal,Cover
617,620,8066,2014-09-19 00:00:00,61,Balanced,49,Normal,59,Mixed,Organised,50,Normal,57,Normal,55,Normal,Organised,43,Medium,41,Press,46,Normal,Cover
618,620,8066,2015-09-10 00:00:00,48,Balanced,47,Normal,32,Short,Organised,57,Normal,48,Normal,69,Lots,Free Form,44,Medium,44,Press,51,Normal,Cover
619,110745,1957,2010-02-22 00:00:00,30,Slow,,Little,50,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
620,110745,1957,2011-02-22 00:00:00,33,Slow,,Little,52,Mixed,Organised,48,Normal,39,Normal,64,Normal,Organised,32,Deep,56,Press,52,Normal,Cover
621,110745,1957,2012-02-22 00:00:00,58,Balanced,,Little,69,Long,Organised,53,Normal,42,Normal,68,Lots,Organised,40,Medium,50,Press,51,Normal,Cover
622,110745,1957,2013-09-20 00:00:00,58,Balanced,,Little,69,Long,Organised,53,Normal,42,Normal,68,Lots,Organised,40,Medium,50,Press,51,Normal,Cover
623,110745,1957,2014-09-19 00:00:00,38,Balanced,54,Normal,38,Mixed,Organised,53,Normal,27,Little,66,Normal,Organised,57,Medium,56,Press,49,Normal,Cover
624,110745,1957,2015-09-10 00:00:00,66,Balanced,54,Normal,38,Mixed,Organised,53,Normal,33,Little,66,Normal,Organised,57,Medium,56,Press,49,Normal,Cover
625,45,9885,2010-02-22 00:00:00,45,Balanced,,Little,35,Mixed,Free Form,45,Normal,55,Normal,70,Lots,Free Form,50,Medium,35,Press,70,Wide,Offside Trap
626,45,9885,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,50,Normal,77,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover
627,45,9885,2012-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,55,Press,35,Normal,Cover
628,45,9885,2013-09-20 00:00:00,39,Balanced,,Little,33,Short,Organised,51,Normal,63,Normal,72,Lots,Free Form,66,Medium,67,Double,36,Normal,Cover
629,45,9885,2014-09-19 00:00:00,26,Slow,47,Normal,24,Short,Organised,64,Normal,53,Normal,72,Lots,Organised,23,Deep,67,Double,36,Normal,Cover
630,45,9885,2015-09-10 00:00:00,50,Balanced,35,Normal,20,Short,Organised,65,Normal,50,Normal,80,Lots,Organised,35,Medium,65,Press,35,Normal,Cover
631,29,8350,2010-02-22 00:00:00,45,Balanced,,Little,55,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
632,29,8350,2011-02-22 00:00:00,48,Balanced,,Little,42,Mixed,Organised,49,Normal,68,Lots,53,Normal,Organised,38,Medium,48,Press,53,Normal,Cover
633,29,8350,2012-02-22 00:00:00,38,Balanced,,Little,54,Mixed,Organised,43,Normal,49,Normal,64,Normal,Organised,37,Medium,51,Press,53,Normal,Cover
634,29,8350,2013-09-20 00:00:00,61,Balanced,,Little,54,Mixed,Organised,43,Normal,62,Normal,56,Normal,Organised,48,Medium,50,Press,53,Normal,Cover
635,29,8350,2014-09-19 00:00:00,66,Balanced,48,Normal,53,Mixed,Organised,54,Normal,69,Lots,51,Normal,Organised,47,Medium,47,Press,49,Normal,Cover
636,29,8350,2015-09-10 00:00:00,49,Balanced,54,Normal,52,Mixed,Organised,49,Normal,54,Normal,64,Normal,Organised,41,Medium,51,Press,53,Normal,Cover
637,1832,8295,2010-02-22 00:00:00,70,Fast,,Little,35,Mixed,Organised,70,Risky,65,Normal,70,Lots,Organised,65,Medium,40,Press,65,Normal,Cover
638,1832,8295,2011-02-22 00:00:00,53,Balanced,,Little,55,Mixed,Organised,71,Risky,56,Normal,56,Normal,Organised,52,Medium,46,Press,47,Normal,Cover
639,1832,8295,2012-02-22 00:00:00,54,Balanced,,Little,47,Mixed,Organised,53,Normal,44,Normal,49,Normal,Organised,34,Medium,46,Press,39,Normal,Cover
640,1832,8295,2014-09-19 00:00:00,56,Balanced,55,Normal,53,Mixed,Organised,53,Normal,46,Normal,49,Normal,Organised,32,Deep,46,Press,37,Normal,Cover
641,1832,8295,2015-09-10 00:00:00,54,Balanced,52,Normal,47,Mixed,Organised,53,Normal,44,Normal,49,Normal,Organised,34,Medium,46,Press,39,Normal,Cover
642,82,8597,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,60,Medium,70,Double,70,Wide,Cover
643,82,8597,2011-02-22 00:00:00,36,Balanced,,Little,36,Mixed,Organised,37,Normal,52,Normal,51,Normal,Organised,48,Medium,43,Press,48,Normal,Cover
644,82,8597,2012-02-22 00:00:00,56,Balanced,,Little,61,Mixed,Organised,55,Normal,48,Normal,46,Normal,Organised,43,Medium,43,Press,52,Normal,Cover
645,82,8597,2013-09-20 00:00:00,53,Balanced,,Little,54,Mixed,Organised,55,Normal,50,Normal,49,Normal,Organised,47,Medium,49,Press,52,Normal,Cover
646,82,8597,2014-09-19 00:00:00,56,Balanced,50,Normal,61,Mixed,Organised,56,Normal,48,Normal,46,Normal,Organised,44,Medium,44,Press,52,Normal,Cover
647,82,8597,2015-09-10 00:00:00,50,Balanced,48,Normal,60,Mixed,Organised,49,Normal,62,Normal,47,Normal,Organised,46,Medium,46,Press,52,Normal,Cover
648,111083,8245,2010-02-22 00:00:00,30,Slow,,Little,45,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,50,Medium,70,Double,50,Normal,Cover
649,111083,8245,2011-02-22 00:00:00,67,Fast,,Little,66,Mixed,Organised,49,Normal,49,Normal,69,Lots,Organised,57,Medium,48,Press,67,Wide,Cover
650,111083,8245,2012-02-22 00:00:00,75,Fast,,Little,62,Mixed,Organised,48,Normal,53,Normal,68,Lots,Organised,58,Medium,43,Press,65,Normal,Cover
651,111083,8245,2013-09-20 00:00:00,70,Fast,,Little,50,Mixed,Organised,48,Normal,53,Normal,68,Lots,Organised,58,Medium,43,Press,60,Normal,Cover
652,111083,8245,2014-09-19 00:00:00,73,Fast,69,Lots,50,Mixed,Organised,64,Normal,53,Normal,36,Normal,Organised,30,Deep,43,Press,62,Normal,Cover
653,111083,8245,2015-09-10 00:00:00,59,Balanced,69,Lots,50,Mixed,Organised,64,Normal,53,Normal,36,Normal,Organised,30,Deep,43,Press,62,Normal,Cover
654,100081,8571,2010-02-22 00:00:00,50,Balanced,,Little,60,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,60,Medium,60,Press,65,Normal,Cover
655,100081,8571,2011-02-22 00:00:00,38,Balanced,,Little,65,Mixed,Free Form,38,Normal,69,Lots,52,Normal,Organised,34,Medium,57,Press,47,Normal,Cover
656,100081,8571,2012-02-22 00:00:00,31,Slow,,Little,47,Mixed,Organised,37,Normal,67,Lots,50,Normal,Organised,46,Medium,45,Press,52,Normal,Cover
657,100081,8571,2013-09-20 00:00:00,42,Balanced,,Little,40,Mixed,Organised,37,Normal,67,Lots,30,Little,Organised,46,Medium,45,Press,52,Normal,Cover
658,100081,8571,2014-09-19 00:00:00,42,Balanced,40,Normal,47,Mixed,Organised,37,Normal,67,Lots,30,Little,Organised,46,Medium,45,Press,52,Normal,Cover
659,100081,8571,2015-09-10 00:00:00,42,Balanced,40,Normal,47,Mixed,Organised,37,Normal,67,Lots,30,Little,Organised,46,Medium,45,Press,52,Normal,Cover
660,110724,8203,2010-02-22 00:00:00,65,Balanced,,Little,60,Mixed,Organised,50,Normal,40,Normal,50,Normal,Organised,60,Medium,70,Double,60,Normal,Cover
661,110724,8203,2011-02-22 00:00:00,67,Fast,,Little,57,Mixed,Organised,47,Normal,47,Normal,52,Normal,Organised,48,Medium,61,Press,48,Normal,Cover
662,110724,8203,2012-02-22 00:00:00,52,Balanced,,Little,54,Mixed,Organised,47,Normal,53,Normal,50,Normal,Organised,52,Medium,60,Press,48,Normal,Cover
663,110724,8203,2013-09-20 00:00:00,52,Balanced,,Little,33,Short,Organised,47,Normal,53,Normal,50,Normal,Free Form,42,Medium,60,Press,52,Normal,Cover
664,110724,8203,2014-09-19 00:00:00,52,Balanced,42,Normal,40,Mixed,Organised,47,Normal,53,Normal,50,Normal,Organised,42,Medium,51,Press,52,Normal,Cover
665,110724,8203,2015-09-10 00:00:00,52,Balanced,42,Normal,40,Mixed,Organised,47,Normal,53,Normal,50,Normal,Organised,42,Medium,51,Press,52,Normal,Cover
666,472,8306,2010-02-22 00:00:00,30,Slow,,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,35,Medium,45,Press,45,Normal,Offside Trap
667,472,8306,2011-02-22 00:00:00,54,Balanced,,Little,56,Mixed,Organised,67,Risky,61,Normal,59,Normal,Organised,48,Medium,56,Press,67,Wide,Cover
668,472,8306,2012-02-22 00:00:00,48,Balanced,,Little,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
669,472,8306,2013-09-20 00:00:00,48,Balanced,,Little,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
670,472,8306,2014-09-19 00:00:00,48,Balanced,55,Normal,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
671,472,8306,2015-09-10 00:00:00,48,Balanced,55,Normal,44,Mixed,Organised,53,Normal,42,Normal,53,Normal,Organised,53,Medium,39,Press,57,Normal,Cover
